ZipCode,AssessTot,LandUse,Address,MaxValues,,,,,,
10001,2325150,3,36 WEST 35 STREET,,,,,,,
10001,2319098,11,255 WEST 34 STREET,,,,,,,
10001,2317050,6,154 WEST 27 STREET,,,,,,,
10001,2287800,10,241 WEST 26 STREET,,,,,,,
10001,2267550,4,37 WEST 32 STREET,,,,,,,
10001,2260350,10,355 WEST 34 STREET,,,,,,,
10001,2254500,4,360 7 AVENUE,,,,,,,
10001,2195100,9,346 WEST 26 STREET,,,,,,,
10001,2131200,5,265 WEST 34 STREET,,,,,,,
10001,2113200,4,412 8 AVENUE,,,,,,,
10001,2105550,5,403 8 AVENUE,,,,,,,
10001,2097000,10,249 10 AVENUE,,,,,,,
10001,2088450,4,410 8 AVENUE,,,,,,,
10001,2080800,4,516 WEST 29 STREET,,,,,,,
10001,2079000,5,112 WEST 25 STREET,,,,,,,
10001,2063700,5,280 8 AVENUE,,,,,,,
10001,2022750,5,254 5 AVENUE,,,,,,,
10001,2016450,6,112 WEST 27 STREET,,,,,,,
10001,2000250,8,303 9 AVENUE,,,,,,,
10001,1999350,3,165 WEST 26 STREET,,,,,,,
10001,1995750,4,367 7 AVENUE,,,,,,,
10001,1992150,2,317 WEST 29 STREET,,,,,,,
10001,1952550,3,360 WEST 28 STREET,,,,,,,
10001,1942650,5,140 WEST 30 STREET,,,,,,,
10001,1925550,3,143 WEST 27 STREET,,,,,,,
10001,1920150,8,134 WEST 30 STREET,,,,,,,
10001,1916100,4,876 AVENUE OF THE AMER,,,,,,,
10001,1910250,11,292 5 AVENUE,,,,,,,
10001,1906200,5,1212 BROADWAY,,,,,,,
10001,1899000,10,606 WEST 30 STREET,,,,,,,
10001,1890000,5,299 7 AVENUE,,,,,,,
10001,1880100,2,313 10 AVENUE,,,,,,,
10001,1849950,4,38 WEST 34 STREET,,,,,,,
10001,1843650,5,534 WEST 27 STREET,,,,,,,
10001,1840950,3,110 WEST 26 STREET,,,,,,,
10001,1834650,8,142 WEST 31 STREET,,,,,,,
10001,1827360,11,517 WEST 35 STREET,,,,,,,
10001,1825650,5,427 10 AVENUE,,,,,,,
10001,1813050,5,234 5 AVENUE,,,,,,,
10001,1804050,5,432 9 AVENUE,,,,,,,
10001,1794150,5,28 WEST 32 STREET,,,,,,,
10001,1791900,4,243 WEST 34 STREET,,,,,,,
10001,1787850,2,508 WEST 29 STREET,,,,,,,
10001,1782900,5,811 AVENUE OF THE AMER,,,,,,,
10001,1773450,2,135 WEST 28 STREET,,,,,,,
10001,1768050,3,254 WEST 25 STREET,,,,,,,
10001,1757250,5,312 5 AVENUE,,,,,,,
10001,1754100,5,537 WEST 26 STREET,,,,,,,
10001,1742400,5,488 8 AVENUE,,,,,,,
10001,1735650,6,117 WEST 26 STREET,,,,,,,
10001,1695150,3,321 WEST 29 STREET,,,,,,,
10001,1689300,5,527 WEST 29 STREET,,,,,,,
10001,1688850,5,155 WEST 33 STREET,,,,,,,
10001,1675800,4,1177 BROADWAY,,,,,,,
10001,1665900,5,308 5 AVENUE,,,,,,,
10001,1662750,5,267 WEST 34 STREET,,,,,,,
10001,1658250,4,824 AVENUE OF THE AMER,,,,,,,
10001,1653300,2,237 9 AVENUE,,,,,,,
10001,1653300,4,239 9 AVENUE,,,,,,,
10001,1651050,6,147 WEST 26 STREET,,,,,,,
10001,1651050,5,290 5 AVENUE,,,,,,,
10001,1649700,2,455 WEST 35 STREET,,,,,,,
10001,1638000,11,42 WEST 33 STREET,,,,,,,
10001,1613250,4,427 7 AVENUE,,,,,,,
10001,1611450,5,110 WEST 30 STREET,,,,,,,
10001,1610100,4,831 AVENUE OF THE AMER,,,,,,,
10001,1607400,4,286 8 AVENUE,,,,,,,
10001,1588285,3,257 WEST 29 STREET,,,,,,,
10001,1559700,4,338 8 AVENUE,,,,,,,
10001,1556100,4,10 WEST 32 STREET,,,,,,,
10001,1554300,5,239 WEST 30 STREET,,,,,,,
10001,1553400,5,310 5 AVENUE,,,,,,,
10001,1547550,4,264 5 AVENUE,,,,,,,
10001,1537650,5,322 7 AVENUE,,,,,,,
10001,1532700,5,293 10 AVENUE,,,,,,,
10001,1532250,4,341 7 AVENUE,,,,,,,
10001,1523250,3,26 WEST 27 STREET,,,,,,,
10001,1521450,5,508 WEST 25 STREET,,,,,,,
10001,1515600,5,510 WEST 34 STREET,,,,,,,
10001,1513800,5,818 AVENUE OF THE AMER,,,,,,,
10001,1511754,4,120 WEST 25 STREET,,,,,,,
10001,1493100,8,253 7 AVENUE,,,,,,,
10001,1493100,4,425 7 AVENUE,,,,,,,
10001,1476000,5,1179 BROADWAY,,,,,,,
10001,1475550,10,415 8 AVENUE,,,,,,,
10001,1467000,5,245 WEST 34 STREET,,,,,,,
10001,1460250,8,347 WEST 34 STREET,,,,,,,
10001,1459800,5,242 WEST 27 STREET,,,,,,,
10001,1455300,5,210 WEST 29 STREET,,,,,,,
10001,1443600,4,365 WEST 34 STREET,,,,,,,
10001,1435500,5,510 WEST 25 STREET,,,,,,,
10001,1431450,5,43 WEST 29 STREET,,,,,,,
10001,1416150,4,827 AVENUE OF THE AMER,,,,,,,
10001,1412640,4,832 AVENUE OF THE AMER,,,,,,,
10001,1410750,5,39 WEST 27 STREET,,,,,,,
10001,1408050,2,221 WEST 28 STREET,,,,,,,
10001,1407150,5,5 WEST 31 STREET,,,,,,,
10001,1390500,5,120 WEST 31 STREET,,,,,,,
10001,1354050,4,299 10 AVENUE,,,,,,,
10001,1354050,4,301 10 AVENUE,,,,,,,
10001,1351800,4,28 WEST 30 STREET,,,,,,,
10001,1345500,3,270 WEST 25 STREET,,,,,,,
10001,1340550,6,20 WEST 30 STREET,,,,,,,
10001,1337400,5,547 WEST 25 STREET,,,,,,,
10001,1336050,5,240 WEST 30 STREET,,,,,,,
10001,1335600,5,222 5 AVENUE,,,,,,,
10001,1333350,11,534 WEST 25 STREET,,,,,,,
10001,1332900,5,36 WEST 28 STREET,,,,,,,
10001,1326150,5,442 7 AVENUE,,,,,,,
10001,1322550,5,1162 BROADWAY,,,,,,,
10001,1315350,5,139 WEST 33 STREET,,,,,,,
10001,1307250,2,264 WEST 25 STREET,,,,,,,
10001,1307250,2,266 WEST 25 STREET,,,,,,,
10001,1300950,2,355 WEST 29 STREET,,,,,,,
10001,1297350,4,249 WEST 26 STREET,,,,,,,
10001,1287450,4,247 WEST 26 STREET,,,,,,,
10001,1286550,11,321 WEST 33 STREET,,,,,,,
10001,1286100,2,213 WEST 28 STREET,,,,,,,
10001,1280700,2,454 WEST 35 STREET,,,,,,,
10001,1279350,10,241 WEST 28 STREET,,,,,,,
10001,1276650,5,544 WEST 27 STREET,,,,,,,
10001,1274400,4,251 WEST 26 STREET,,,,,,,
10001,1271250,4,4 WEST 28 STREET,,,,,,,
10001,1265850,5,40 WEST 28 STREET,,,,,,,
10001,1265400,5,140 WEST 31 STREET,,,,,,,
10001,1262596,4,43 WEST 27 STREET,,,,,,,
10001,1259100,5,224 5 AVENUE,,,,,,,
10001,1251900,5,285 10 AVENUE,,,,,,,
10001,1251900,4,210 WEST 35 STREET,,,,,,,
10001,1241550,5,125 WEST 29 STREET,,,,,,,
10001,1233900,4,289 7 AVENUE,,,,,,,
10001,1231200,4,14 WEST 29 STREET,,,,,,,
10001,1228516,5,1151 BROADWAY,,,,,,,
10001,1227150,5,295 7 AVENUE,,,,,,,
10001,1222650,5,34 WEST 28 STREET,,,,,,,
10001,1213650,8,348 WEST 26 STREET,,,,,,,
10001,1210950,4,13 WEST 29 STREET,,,,,,,
10001,1210050,6,149 WEST 27 STREET,,,,,,,
10001,1209600,2,311 WEST 29 STREET,,,,,,,
10001,1195200,6,1180 BROADWAY,,,,,,,
10001,1189350,5,240 5 AVENUE,,,,,,,
10001,1178100,6,122 WEST 29 STREET,,,,,,,
10001,1177200,6,102 WEST 29 STREET,,,,,,,
10001,1174950,5,326 7 AVENUE,,,,,,,
10001,1174950,5,250 WEST 30 STREET,,,,,,,
10001,1174500,5,32 WEST 28 STREET,,,,,,,
10001,1161900,5,503 WEST 33 STREET,,,,,,,
10001,1161900,4,36 WEST 33 STREET,,,,,,,
10001,1154700,3,214 WEST 30 STREET,,,,,,,
10001,1150650,5,515 WEST 27 STREET,,,,,,,
10001,1149300,11,327 10 AVENUE,,,,,,,
10001,1120950,5,356 7 AVENUE,,,,,,,
10001,1120950,5,358 7 AVENUE,,,,,,,
10001,1120950,5,226 5 AVENUE,,,,,,,
10001,1114650,4,514 WEST 25 STREET,,,,,,,
10001,1094850,2,124 WEST 25 STREET,,,,,,,
10001,1090350,2,406 WEST 25 STREET,,,,,,,
10001,1081800,5,821 AVENUE OF THE AMER,,,,,,,
10001,1081350,5,533 WEST 26 STREET,,,,,,,
10001,1066050,10,8 AVENUE,,,,,,,
10001,1045800,4,836 AVENUE OF THE AMER,,,,,,,
10001,1039950,5,117 WEST 28 STREET,,,,,,,
10001,1036800,10,511 WEST 26 STREET,,,,,,,
10001,1034100,5,538 WEST 29 STREET,,,,,,,
10001,1033200,5,24 WEST 28 STREET,,,,,,,
10001,1032300,2,136 WEST 28 STREET,,,,,,,
10001,1029600,5,554 WEST 28 STREET,,,,,,,
10001,1026000,2,228 WEST 25 STREET,,,,,,,
10001,1022850,4,45 WEST 28 STREET,,,,,,,
10001,1022400,5,301 11 AVENUE,,,,,,,
10001,1008000,2,306 WEST 30 STREET,,,,,,,
10001,1002179,4,23 WEST 31 STREET,,,,,,,
10001,1001250,6,5 WEST 30 STREET,,,,,,,
10001,991350,2,226 WEST 25 STREET,,,,,,,
10001,991350,4,41 WEST 28 STREET,,,,,,,
10001,989550,5,300 8 AVENUE,,,,,,,
10001,987750,8,311 WEST 36 STREET,,,,,,,
10001,983700,4,874 AVENUE OF THE AMER,,,,,,,
10001,982350,8,424 WEST 34 STREET,,,,,,,
10001,981000,4,872 AVENUE OF THE AMER,,,,,,,
10001,980100,4,442 10 AVENUE,,,,,,,
10001,978300,5,42 WEST 28 STREET,,,,,,,
10001,977850,2,359 WEST 29 STREET,,,,,,,
10001,975600,8,228 WEST 29 STREET,,,,,,,
10001,970650,10,1241 BROADWAY,,,,,,,
10001,968850,2,9 WEST 32 STREET,,,,,,,
10001,968400,5,805 AVENUE OF THE AMER,,,,,,,
10001,962550,4,440 10 AVENUE,,,,,,,
10001,960750,2,139 WEST 28 STREET,,,,,,,
10001,957150,10,247 WEST 28 STREET,,,,,,,
10001,957150,5,137 WEST 33 STREET,,,,,,,
10001,955783,4,246 10 AVENUE,,,,,,,
10001,950850,5,128 WEST 26 STREET,,,,,,,
10001,945000,4,27 WEST 35 STREET,,,,,,,
10001,941850,5,461 7 AVENUE,,,,,,,
10001,937350,5,256 5 AVENUE,,,,,,,
10001,935100,7,309 11 AVENUE,,,,,,,
10001,934200,5,234 WEST 30 STREET,,,,,,,
10001,934200,4,43 WEST 28 STREET,,,,,,,
10001,930150,4,48 WEST 33 STREET,,,,,,,
10001,929700,2,132 WEST 28 STREET,,,,,,,
10001,928800,4,57 WEST 28 STREET,,,,,,,
10001,925650,11,259 WEST 34 STREET,,,,,,,
10001,924750,8,133 WEST 31 STREET,,,,,,,
10001,922409,4,793 AVENUE OF THE AMER,,,,,,,
10001,915300,4,411 9 AVENUE,,,,,,,
10001,914453,2,29 WEST 27 STREET,,,,,,,
10001,908100,5,6 WEST 28 STREET,,,,,,,
10001,906300,5,25 WEST 35 STREET,,,,,,,
10001,904950,4,242 5 AVENUE,,,,,,,
10001,901836,2,126 WEST 25 STREET,,,,,,,
10001,898200,4,261 7 AVENUE,,,,,,,
10001,895500,5,297 7 AVENUE,,,,,,,
10001,887400,3,353 WEST 30 STREET,,,,,,,
10001,886950,10,WEST 28 STREET,,,,,,,
10001,884700,2,410 WEST 25 STREET,,,,,,,
10001,879750,5,289 10 AVENUE,,,,,,,
10001,879642,4,248 10 AVENUE,,,,,,,
10001,868950,2,350 WEST 30 STREET,,,,,,,
10001,864900,2,319 WEST 30 STREET,,,,,,,
10001,864900,11,215 WEST 28 STREET,,,,,,,
10001,863550,10,253 WEST 29 STREET,,,,,,,
10001,856800,10,9 AVENUE,,,,,,,
10001,853650,5,1145 BROADWAY,,,,,,,
10001,852300,2,416 WEST 25 STREET,,,,,,,
10001,838800,5,390 8 AVENUE,,,,,,,
10001,838800,8,143 WEST 31 STREET,,,,,,,
10001,836605,3,141 WEST 26 STREET,,,,,,,
10001,834750,4,227 WEST 28 STREET,,,,,,,
10001,834300,5,156 WEST 29 STREET,,,,,,,
10001,833850,4,263 WEST 30 STREET,,,,,,,
10001,824850,5,341 WEST 30 STREET,,,,,,,
10001,817200,4,287 7 AVENUE,,,,,,,
10001,813218,3,775 AVENUE OF THE AMER,,,,,,,
10001,809100,2,329 WEST 35 STREET,,,,,,,
10001,807750,5,294 8 AVENUE,,,,,,,
10001,805050,6,115 WEST 28 STREET,,,,,,,
10001,803842,4,799 AVENUE OF THE AMER,,,,,,,
10001,803842,4,801 AVENUE OF THE AMER,,,,,,,
10001,803700,2,331 WEST 35 STREET,,,,,,,
10001,801450,4,54 WEST 31 STREET,,,,,,,
10001,799200,5,513 WEST 27 STREET,,,,,,,
10001,795600,5,343 7 AVENUE,,,,,,,
10001,795150,6,23 WEST 35 STREET,,,,,,,
10001,790650,10,251 WEST 28 STREET,,,,,,,
10001,787950,4,823 AVENUE OF THE AMER,,,,,,,
10001,787050,4,247 WEST 29 STREET,,,,,,,
10001,785250,4,825 AVENUE OF THE AMER,,,,,,,
10001,781200,5,149 WEST 28 STREET,,,,,,,
10001,778950,5,223 WEST 29 STREET,,,,,,,
10001,778950,6,27 WEST 27 STREET,,,,,,,
10001,776700,2,333 WEST 29 STREET,,,,,,,
10001,769501,4,262 5 AVENUE,,,,,,,
10001,768600,4,501 WEST 29 STREET,,,,,,,
10001,768600,4,108 WEST 28 STREET,,,,,,,
10001,767250,2,323 WEST 30 STREET,,,,,,,
10001,762750,4,405 8 AVENUE,,,,,,,
10001,761400,3,229 WEST 26 STREET,,,,,,,
10001,760050,6,142 WEST 29 STREET,,,,,,,
10001,756450,6,112 WEST 28 STREET,,,,,,,
10001,748350,2,367 WEST 35 STREET,,,,,,,
10001,747450,4,10 WEST 28 STREET,,,,,,,
10001,747419,4,795 AVENUE OF THE AMER,,,,,,,
10001,746550,2,351 WEST 29 STREET,,,,,,,
10001,744300,4,56 WEST 31 STREET,,,,,,,
10001,741600,5,138 WEST 32 STREET,,,,,,,
10001,733500,10,279 10 AVENUE,,,,,,,
10001,731250,5,332 9 AVENUE,,,,,,,
10001,730800,2,317 WEST 35 STREET,,,,,,,
10001,729450,5,1147 BROADWAY,,,,,,,
10001,729000,2,325 WEST 30 STREET,,,,,,,
10001,726750,11,507 WEST 27 STREET,,,,,,,
10001,726433,3,22 WEST 30 STREET,,,,,,,
10001,726300,8,343 WEST 25 STREET,,,,,,,
10001,724050,8,305 WEST 29 STREET,,,,,,,
10001,723828,2,349 WEST 29 STREET,,,,,,,
10001,721800,5,830 AVENUE OF THE AMER,,,,,,,
10001,720000,6,51 WEST 28 STREET,,,,,,,
10001,715500,5,864 AVENUE OF THE AMER,,,,,,,
10001,714150,2,255 10 AVENUE,,,,,,,
10001,712350,5,421 9 AVENUE,,,,,,,
10001,710551,4,393 8 AVENUE,,,,,,,
10001,709511,4,107 WEST 26 STREET,,,,,,,
10001,708749,4,101 WEST 27 STREET,,,,,,,
10001,704700,4,41 WEST 35 STREET,,,,,,,
10001,704250,6,55 WEST 28 STREET,,,,,,,
10001,700200,5,118 WEST 28 STREET,,,,,,,
10001,698850,5,216 WEST 30 STREET,,,,,,,
10001,698850,5,9 WEST 29 STREET,,,,,,,
10001,698135,2,503 WEST 27 STREET,,,,,,,
10001,697500,5,38 WEST 28 STREET,,,,,,,
10001,695700,8,329 WEST 25 STREET,,,,,,,
10001,693000,4,816 AVENUE OF THE AMER,,,,,,,
10001,690750,4,413 8 AVENUE,,,,,,,
10001,689850,6,49 WEST 28 STREET,,,,,,,
10001,684000,5,446 WEST 34 STREET,,,,,,,
10001,675865,4,215 WEST 29 STREET,,,,,,,
10001,668700,6,53 WEST 28 STREET,,,,,,,
10001,666450,2,307 WEST 29 STREET,,,,,,,
10001,654750,5,414 8 AVENUE,,,,,,,
10001,652500,4,822 AVENUE OF THE AMER,,,,,,,
10001,648000,11,29 WEST 28 STREET,,,,,,,
10001,645300,2,321 WEST 30 STREET,,,,,,,
10001,642600,6,52 WEST 28 STREET,,,,,,,
10001,640350,6,3 WEST 30 STREET,,,,,,,
10001,639900,6,525 WEST 29 STREET,,,,,,,
10001,637650,2,317 WEST 30 STREET,,,,,,,
10001,636798,2,382 8 AVENUE,,,,,,,
10001,636300,4,807 AVENUE OF THE AMER,,,,,,,
10001,633600,4,411 8 AVENUE,,,,,,,
10001,633150,4,257 7 AVENUE,,,,,,,
10001,631800,6,103 WEST 28 STREET,,,,,,,
10001,631350,4,404 8 AVENUE,,,,,,,
10001,629100,10,431 WEST 33 STREET,,,,,,,
10001,628788,4,540 WEST 29 STREET,,,,,,,
10001,627750,10,124 WEST 31 STREET,,,,,,,
10001,627300,5,252 WEST 31 STREET,,,,,,,
10001,623948,2,303 WEST 29 STREET,,,,,,,
10001,621000,11,247 WEST 34 STREET,,,,,,,
10001,607950,2,335 WEST 29 STREET,,,,,,,
10001,605942,4,234 WEST 27 STREET,,,,,,,
10001,604661,4,334 9 AVENUE,,,,,,,
10001,603076,2,12 WEST 29 STREET,,,,,,,
10001,598500,2,342 WEST 30 STREET,,,,,,,
10001,598500,6,105 WEST 27 STREET,,,,,,,
10001,596352,4,244 10 AVENUE,,,,,,,
10001,593190,4,18 WEST 30 STREET,,,,,,,
10001,590400,6,542 WEST 29 STREET,,,,,,,
10001,589950,10,211 WEST 29 STREET,,,,,,,
10001,587700,5,137 WEST 28 STREET,,,,,,,
10001,582750,5,49 WEST 29 STREET,,,,,,,
10001,581850,5,220 WEST 30 STREET,,,,,,,
10001,576027,3,20 WEST 27 STREET,,,,,,,
10001,571950,4,828 AVENUE OF THE AMER,,,,,,,
10001,569852,4,113 WEST 27 STREET,,,,,,,
10001,569250,6,870 AVENUE OF THE AMER,,,,,,,
10001,563400,4,486 8 AVENUE,,,,,,,
10001,559350,6,1149 BROADWAY,,,,,,,
10001,557740,4,237 WEST 26 STREET,,,,,,,
10001,553500,6,106 WEST 28 STREET,,,,,,,
10001,552182,3,130 WEST 28 STREET,,,,,,,
10001,550800,2,304 WEST 30 STREET,,,,,,,
10001,548722,2,231 WEST 26 STREET,,,,,,,
10001,548100,6,165 WEST 29 STREET,,,,,,,
10001,545850,5,259 7 AVENUE,,,,,,,
10001,543150,6,115 WEST 25 STREET,,,,,,,
10001,542700,4,409 8 AVENUE,,,,,,,
10001,539550,6,8 WEST 28 STREET,,,,,,,
10001,538200,5,47 WEST 28 STREET,,,,,,,
10001,538014,4,383 8 AVENUE,,,,,,,
10001,537300,6,223 WEST 28 STREET,,,,,,,
10001,531450,6,16 WEST 30 STREET,,,,,,,
10001,531000,5,34 WEST 35 STREET,,,,,,,
10001,528750,4,107 WEST 27 STREET,,,,,,,
10001,526500,11,WEST 35 STREET,,,,,,,
10001,524314,2,315 WEST 29 STREET,,,,,,,
10001,523298,4,407 8 AVENUE,,,,,,,
10001,522000,4,154 WEST 29 STREET,,,,,,,
10001,514537,3,130 WEST 26 STREET,,,,,,,
10001,513900,5,51 WEST 29 STREET,,,,,,,
10001,513216,2,358 WEST 30 STREET,,,,,,,
10001,509400,5,222 WEST 30 STREET,,,,,,,
10001,509400,6,50 WEST 27 STREET,,,,,,,
10001,508950,8,257 WEST 30 STREET,,,,,,,
10001,503550,5,212 WEST 29 STREET,,,,,,,
10001,494100,5,52 WEST 27 STREET,,,,,,,
10001,493533,4,21 WEST 35 STREET,,,,,,,
10001,492810,4,103 WEST 27 STREET,,,,,,,
10001,492300,2,368 8 AVENUE,,,,,,,
10001,491400,4,532 WEST 25 STREET,,,,,,,
10001,490500,4,142 WEST 32 STREET,,,,,,,
10001,488520,4,132 WEST 26 STREET,,,,,,,
10001,488250,10,10 WEST 29 STREET,,,,,,,
10001,485100,5,803 AVENUE OF THE AMER,,,,,,,
10001,478350,6,507 WEST 25 STREET,,,,,,,
10001,475341,2,339 WEST 29 STREET,,,,,,,
10001,474750,6,110 WEST 28 STREET,,,,,,,
10001,473400,4,288 8 AVENUE,,,,,,,
10001,469805,4,402 8 AVENUE,,,,,,,
10001,469163,4,819 AVENUE OF THE AMER,,,,,,,
10001,467550,4,276 WEST 25 STREET,,,,,,,
10001,466650,4,797 AVENUE OF THE AMER,,,,,,,
10001,463950,6,536 WEST 29 STREET,,,,,,,
10001,463528,4,302 8 AVENUE,,,,,,,
10001,463289,4,391 8 AVENUE,,,,,,,
10001,463289,4,378 8 AVENUE,,,,,,,
10001,454500,5,370 8 AVENUE,,,,,,,
10001,453267,4,413 10 AVENUE,,,,,,,
10001,444892,2,313 WEST 29 STREET,,,,,,,
10001,443747,4,304 8 AVENUE,,,,,,,
10001,442800,2,347 WEST 29 STREET,,,,,,,
10001,441000,2,315 WEST 30 STREET,,,,,,,
10001,440100,11,249 WEST 34 STREET,,,,,,,
10001,429750,2,408 WEST 25 STREET,,,,,,,
10001,429300,5,517 WEST 27 STREET,,,,,,,
10001,426150,5,167 WEST 29 STREET,,,,,,,
10001,419850,4,265 WEST 30 STREET,,,,,,,
10001,418259,4,340 9 AVENUE,,,,,,,
10001,415962,2,309 WEST 29 STREET,,,,,,,
10001,415028,4,376 8 AVENUE,,,,,,,
10001,412650,5,117 WEST 25 STREET,,,,,,,
10001,407666,4,387 8 AVENUE,,,,,,,
10001,406606,4,242 10 AVENUE,,,,,,,
10001,404235,2,415 9 AVENUE,,,,,,,
10001,403650,2,346 WEST 30 STREET,,,,,,,
10001,390600,5,307 WEST 30 STREET,,,,,,,
10001,390150,4,52 WEST 29 STREET,,,,,,,
10001,385573,4,432 WEST 31 STREET,,,,,,,
10001,383400,5,205 WEST 29 STREET,,,,,,,
10001,369600,2,341 WEST 29 STREET,,,,,,,
10001,363841,2,357 WEST 30 STREET,,,,,,,
10001,358612,2,343 WEST 29 STREET,,,,,,,
10001,357476,4,11 WEST 29 STREET,,,,,,,
10001,352391,4,360 9 AVENUE,,,,,,,
10001,351587,4,449 10 AVENUE,,,,,,,
10001,342732,4,447 10 AVENUE,,,,,,,
10001,342450,5,460 WEST 35 STREET,,,,,,,
10001,337400,4,389 8 AVENUE,,,,,,,
10001,336150,11,257 WEST 34 STREET,,,,,,,
10001,333000,5,254 WEST 27 STREET,,,,,,,
10001,322650,6,166 WEST 27 STREET,,,,,,,
10001,322200,10,604 WEST 30 STREET,,,,,,,
10001,314712,4,338 9 AVENUE,,,,,,,
10001,312750,6,225 WEST 29 STREET,,,,,,,
10001,312312,2,347 WEST 30 STREET,,,,,,,
10001,311640,1,349 WEST 30 STREET,,,,,,,
10001,311570,4,233 9 AVENUE,,,,,,,
10001,309743,4,256 10 AVENUE,,,,,,,
10001,308146,4,168 WEST 25 STREET,,,,,,,
10001,304952,4,235 9 AVENUE,,,,,,,
10001,304952,2,345 WEST 29 STREET,,,,,,,
10001,304014,2,446 WEST 25 STREET,,,,,,,
10001,302595,2,239 WEST 26 STREET,,,,,,,
10001,301950,10,6 WEST 29 STREET,,,,,,,
10001,301860,2,361 WEST 30 STREET,,,,,,,
10001,298800,2,360 WEST 30 STREET,,,,,,,
10001,298045,4,319 WEST 35 STREET,,,,,,,
10001,297900,10,305 WEST 30 STREET,,,,,,,
10001,296405,2,356 WEST 30 STREET,,,,,,,
10001,296100,5,155 WEST 35 STREET,,,,,,,
10001,295650,10,7 WEST 28 STREET,,,,,,,
10001,292390,4,292 8 AVENUE,,,,,,,
10001,291748,2,454 WEST 25 STREET,,,,,,,
10001,288450,11,296 5 AVENUE,,,,,,,
10001,285610,2,359 WEST 30 STREET,,,,,,,
10001,279000,8,144 WEST 32 STREET,,,,,,,
10001,275969,2,301 WEST 29 STREET,,,,,,,
10001,265619,1,452 WEST 25 STREET,,,,,,,
10001,263659,2,448 WEST 25 STREET,,,,,,,
10001,261991,2,364 WEST 30 STREET,,,,,,,
10001,256789,2,327 WEST 35 STREET,,,,,,,
10001,242907,2,260 WEST 25 STREET,,,,,,,
10001,240084,4,419 9 AVENUE,,,,,,,
10001,238500,5,211 WEST 28 STREET,,,,,,,
10001,237183,2,362 WEST 30 STREET,,,,,,,
10001,237168,11,527 WEST 34 STREET,,,,,,,
10001,234579,4,258 10 AVENUE,,,,,,,
10001,234579,4,336 9 AVENUE,,,,,,,
10001,229500,10,148 WEST 31 STREET,,,,,,,
10001,202124,4,413 9 AVENUE,,,,,,,
10001,197571,2,337 WEST 29 STREET,,,,,,,
10001,196640,2,458 WEST 25 STREET,,,,,,,
10001,185850,2,366 WEST 30 STREET,,,,,,,
10001,181246,11,WEST 27 STREET,,,,,,,
10001,176850,11,WEST 33 STREET,,,,,,,
10001,176400,11,WEST 34 STREET,,,,,,,
10001,170169,1,450 WEST 25 STREET,,,,,,,
10001,166050,2,311 10 AVENUE,,,,,,,
10001,164161,4,254 10 AVENUE,,,,,,,
10001,162000,11,534 WEST 29 STREET,,,,,,,
10001,151999,4,252 10 AVENUE,,,,,,,
10001,151532,2,456 WEST 25 STREET,,,,,,,
10001,149059,1,460 WEST 25 STREET,,,,,,,
10001,145189,1,280 WEST 25 STREET,,,,,,,
10001,141423,4,317 10 AVENUE,,,,,,,
10001,139791,4,290 8 AVENUE,,,,,,,
10001,132024,1,262 WEST 25 STREET,,,,,,,
10001,125126,2,354 WEST 30 STREET,,,,,,,
10001,108444,1,462 WEST 25 STREET,,,,,,,
10001,105750,10,250 WEST 29 STREET,,,,,,,
10001,105614,4,372 8 AVENUE,,,,,,,
10001,102902,4,374 8 AVENUE,,,,,,,
10001,100878,4,315 10 AVENUE,,,,,,,
10001,99521,4,250 10 AVENUE,,,,,,,
10001,88094,1,351 WEST 30 STREET,,,,,,,
10001,79127,2,511 WEST 27 STREET,,,,,,,
10001,68040,11,WEST 30 STREET,,,,,,,
10001,55350,10,407 WEST 35 STREET,,,,,,,
10001,49389,1,502 WEST 27 STREET,,,,,,,
10001,38522,1,278 WEST 25 STREET,,,,,,,
10001,33631,11,537 WEST 35 STREET,,,,,,,
10001,17714,4,509 WEST 27 STREET,,,,,,,
10001,6300,11,WEST 34 STREET,,,,,,,
10001,4860,11,5 AVENUE,,,,,,,
10001,4406,11,WEST 29 STREET,,,,,,,
10001,45,11,530 WEST 33 STREET,,,,,,,
10001,0,7,281 11 AVENUE,,,,,,,
10001,0,7,WEST 30 STREET,,,,,,,
10001,0,11,WEST 33 STREET,,,,,,,
10001,0,2,253 10 AVENUE,,,,,,,
10001,0,7,10 AVENUE,,,,,,,
10001,0,5,500 WEST 33 STREET,,,,,,,
10001,0,7,UNDRGRN 11 AVENUE,,,,,,,
10001,0,7,N/A,,,,,,,
10001,0,7,N/A,,,,,,,
10001,0,7,368 10 AVENUE,,,,,,,
10001,0,7,WEST 31 STREET,,,,,,,
10001,0,7,9 AVENUE,,,,,,,
10001,0,7,9 AVENUE,,,,,,,
10001,0,7,9 AVENUE,,,,,,,
10001,0,7,9 AVENUE,,,,,,,
10001,0,7,448 WEST 34 STREET,,,,,,,
10001,0,7,WEST 34 STREET,,,,,,,
10001,0,7,WEST 34 STREET,,,,,,,
10001,0,7,WEST 35 STREET,,,,,,,
10001,0,7,434 WEST 36 STREET,,,,,,,
10001,0,7,372 9 AVENUE,,,,,,,
10001,0,7,232 WEST 31 STREET,,,,,,,
10001,0,7,4 PENN PLAZA,,,,,,,
10001,0,7,WEST 34 STREET,,,,,,,
10001,0,,7 AVENUE,,,,,,,
