ZipCode,AssessTot,LandUse
10002,1142100,4
10002,1142097,4
10002,1140750,11
10002,1136700,5
10002,1134900,6
10002,1134450,4
10002,1134000,4
10002,1132650,4
10002,1132650,6
10002,1130850,8
10002,1129500,4
10002,1127700,4
10002,1126350,4
10002,1124100,8
10002,1119600,2
10002,1118700,8
10002,1116900,4
10002,1116900,4
10002,1113906,2
10002,1111500,4
10002,1101150,4
10002,1098900,4
10002,1097050,4
10002,1096205,4
10002,1095750,8
10002,1094400,4
10002,1094400,5
10002,1092150,4
10002,1091700,6
10002,1090350,8
10002,1085850,4
10002,1085400,5
10002,1082700,5
10002,1080900,4
10002,1079100,5
10002,1077750,5
10002,1077750,4
10002,1077750,4
10002,1076850,9
10002,1075050,4
10002,1074600,5
10002,1074150,4
10002,1072800,6
10002,1072350,4
10002,1067400,2
10002,1066950,4
10002,1062285,2
10002,1060200,4
10002,1060200,2
10002,1057950,4
10002,1056150,4
10002,1055700,4
10002,1054350,4
10002,1052100,2
10002,1048050,2
10002,1044000,5
10002,1043550,2
10002,1042200,4
10002,1042200,4
10002,1037700,8
10002,1031400,5
10002,1028250,8
10002,1028250,6
10002,1028250,8
10002,1026900,4
10002,1022850,6
10002,1020600,10
10002,1020150,4
10002,1018800,4
10002,1017450,8
10002,1017000,4
10002,1016100,5
10002,1010250,4
10002,1010238,4
10002,1009350,4
10002,1008900,4
10002,1008900,4
10002,1003950,11
10002,1003050,3
10002,1002600,9
10002,998550,6
10002,995400,5
10002,995400,8
10002,993150,6
10002,993150,2
10002,990900,4
10002,987750,3
10002,986850,2
10002,984150,5
10002,982350,8
10002,980550,4
10002,980550,5
10002,979650,4
10002,978750,5
10002,974250,4
10002,973350,4
10002,973080,4
10002,972450,11
10002,972000,5
10002,972000,4
10002,971100,11
10002,968400,4
10002,966150,4
10002,966150,2
10002,965700,4
10002,965700,4
10002,965700,5
10002,964350,6
10002,963000,4
10002,962100,2
10002,960300,4
10002,960300,4
10002,960300,4
10002,954000,5
10002,954000,6
10002,953100,4
10002,951300,4
10002,948150,4
10002,945450,4
10002,941850,4
10002,940950,8
10002,939600,4
10002,937800,4
10002,937800,8
10002,936450,4
10002,935550,4
10002,930600,4
10002,930600,10
10002,928350,4
10002,925650,5
10002,922950,5
10002,922500,8
10002,921600,4
10002,919800,4
10002,917550,2
10002,916200,4
10002,915750,4
10002,915300,5
10002,914850,4
10002,913950,2
10002,913856,4
10002,912600,2
10002,912600,8
10002,911250,5
10002,909000,4
10002,907200,3
10002,907200,7
10002,906876,4
10002,904500,4
10002,902700,4
10002,902700,2
10002,901800,4
10002,901350,4
10002,901350,9
10002,900900,4
10002,900900,4
10002,900000,2
10002,899100,4
10002,898200,4
10002,897300,4
10002,895693,4
10002,895500,3
10002,894734,4
10002,893700,4
10002,890550,4
10002,890100,4
10002,889200,4
10002,887400,3
10002,886500,4
10002,886050,5
10002,884867,5
10002,883800,4
10002,883350,4
10002,880200,8
10002,877950,4
10002,877950,2
10002,877500,4
10002,873900,4
10002,873450,4
10002,873450,8
10002,871200,4
10002,870750,4
10002,868050,2
10002,867150,4
10002,865350,6
10002,865350,4
10002,863550,8
10002,863550,6
10002,862650,4
10002,861750,6
10002,860850,4
10002,860850,4
10002,860400,3
10002,859950,4
10002,859500,4
10002,859050,4
10002,855450,3
10002,855000,8
10002,850950,4
10002,850500,4
10002,847350,3
10002,847350,2
10002,843515,2
10002,842400,4
10002,841500,4
10002,838800,8
10002,837900,2
10002,837450,2
10002,836550,4
10002,835650,4
10002,835200,4
10002,834750,4
10002,832500,8
10002,831600,5
10002,829800,5
10002,828450,4
10002,826102,4
10002,825811,4
10002,822600,7
10002,818100,5
10002,817650,4
10002,812700,2
10002,810900,4
10002,810450,6
10002,810450,6
10002,810000,4
10002,806850,2
10002,806400,4
10002,805500,4
10002,805500,8
10002,804600,4
10002,804600,4
10002,803700,2
10002,803648,4
10002,802350,10
10002,802350,4
10002,801000,2
10002,800100,5
10002,799200,4
10002,798300,5
10002,797850,4
10002,797400,5
10002,793350,4
10002,792450,9
10002,792000,6
10002,786150,4
10002,785250,2
10002,785250,7
10002,784890,4
10002,784350,4
10002,783450,4
10002,781650,2
10002,780750,4
10002,780000,4
10002,779400,4
10002,778500,5
10002,778380,4
10002,777150,2
10002,777150,4
10002,776700,4
10002,775800,4
10002,775350,2
10002,775350,4
10002,775350,4
10002,775350,4
10002,774788,4
10002,773550,4
10002,769050,5
10002,768150,4
10002,766350,4
10002,765450,4
10002,765000,4
10002,762262,4
10002,761400,5
10002,758700,4
10002,756450,4
10002,754650,3
10002,752850,5
10002,751950,3
10002,751950,9
10002,748800,2
10002,748350,4
10002,743733,4
10002,743400,4
10002,743400,5
10002,742950,6
10002,741150,3
10002,740700,2
10002,740250,6
10002,737550,8
10002,737100,5
10002,736650,2
10002,736200,8
10002,735750,5
10002,734850,10
10002,733950,11
10002,733564,3
10002,733500,2
10002,732150,4
10002,728550,6
10002,726300,4
10002,725400,6
10002,724500,8
10002,723150,2
10002,722700,4
10002,721350,4
10002,720450,4
10002,720252,4
10002,719100,4
10002,719100,4
10002,718200,4
10002,717750,
10002,713250,4
10002,709200,6
10002,707850,4
10002,707850,4
10002,707400,4
10002,706500,4
10002,705600,4
10002,704700,4
10002,704700,2
10002,704250,8
10002,703800,4
10002,702450,4
10002,702000,8
10002,702000,8
10002,701550,4
10002,699840,4
10002,699750,2
10002,694800,4
10002,693000,4
10002,692418,4
10002,691650,9
10002,690750,4
10002,690502,4
10002,690300,8
10002,689400,5
10002,688050,9
10002,687600,4
10002,687150,5
10002,681750,3
10002,681750,4
10002,680850,4
10002,680400,4
10002,679500,4
10002,679500,6
10002,679500,4
10002,679500,4
10002,673650,2
10002,673649,3
10002,672562,4
10002,670950,2
10002,670050,4
10002,666900,5
10002,661950,4
10002,661500,9
10002,660150,4
10002,658800,5
10002,657900,5
10002,657900,7
10002,657000,4
10002,656550,4
10002,656100,2
10002,654750,6
10002,652950,10
10002,652500,7
10002,652050,2
10002,651600,4
10002,651600,4
10002,651150,9
10002,650250,4
10002,649529,4
10002,648000,4
10002,647550,4
10002,646127,4
10002,644850,4
10002,643950,4
10002,643950,4
10002,642600,4
10002,642453,2
10002,639900,2
10002,639000,4
10002,638508,4
10002,638100,4
10002,637650,4
10002,636750,10
10002,636300,8
10002,634500,4
10002,634500,2
10002,634237,3
10002,632700,5
10002,632700,4
10002,630394,4
10002,630157,4
10002,629550,4
10002,629550,4
10002,628650,2
10002,625950,2
10002,625500,4
10002,625050,4
10002,624150,4
10002,622705,4
10002,622566,2
10002,622350,4
10002,621900,5
10002,621691,4
10002,621450,5
10002,621450,4
10002,617850,4
10002,617400,8
10002,616050,4
10002,615150,4
10002,614700,4
10002,614700,2
10002,614250,5
10002,614250,6
10002,613800,5
10002,613800,4
10002,612000,4
10002,611550,4
10002,611388,4
10002,609750,4
10002,608400,2
10002,607500,4
10002,607050,4
10002,607050,8
10002,606600,8
10002,605221,4
10002,603900,5
10002,600750,4
10002,598500,11
10002,598500,10
10002,598050,4
10002,597600,4
10002,596700,4
10002,596250,4
10002,595350,4
10002,595350,4
10002,593190,4
10002,593100,2
10002,592200,4
10002,590850,2
10002,589950,4
10002,589950,2
10002,588183,5
10002,587700,4
10002,587305,4
10002,585450,4
10002,584550,4
10002,584100,6
10002,584100,4
10002,583505,4
10002,583200,4
10002,580500,2
10002,580500,4
10002,578700,4
10002,577800,4
10002,577800,4
10002,577350,5
10002,577350,8
10002,576579,4
10002,575425,4
10002,572850,4
10002,572850,4
10002,571102,4
10002,571050,4
10002,571050,6
10002,571050,6
10002,570600,4
10002,570150,4
10002,570150,4
10002,568800,6
10002,568350,6
10002,567450,4
10002,567450,4
10002,566550,5
10002,566550,4
10002,563400,5
10002,562500,2
10002,562500,6
10002,561150,5
10002,560700,6
10002,559800,6
10002,559521,2
10002,559350,4
10002,558838,4
10002,558000,5
10002,557100,2
10002,556650,6
10002,555750,4
10002,555750,4
10002,555300,5
10002,554850,4
10002,554400,4
10002,553500,4
10002,553500,6
10002,553050,4
10002,549450,4
10002,547200,4
10002,546675,4
10002,545400,4
10002,545400,4
10002,544950,4
10002,543600,4
10002,541800,4
10002,540450,5
10002,539550,4
10002,539550,3
10002,539550,2
10002,538200,4
10002,537750,4
10002,537300,4
10002,535950,4
10002,535950,9
10002,535050,4
10002,534150,6
10002,533700,4
10002,533250,6
10002,532800,4
10002,532227,4
10002,531450,4
10002,531000,6
10002,529650,4
10002,528890,4
10002,527850,4
10002,527400,5
10002,526950,2
10002,526050,2
10002,525600,2
10002,525150,4
10002,524250,2
10002,524250,8
10002,523669,2
10002,522450,4
10002,522000,8
10002,520200,3
10002,520200,4
10002,517950,4
10002,517858,2
10002,516600,2
10002,516319,4
10002,516150,4
10002,515250,4
10002,515250,4
10002,515250,2
10002,515250,2
10002,513900,10
10002,512446,4
10002,512100,8
10002,512100,8
10002,511650,4
10002,511200,4
10002,511200,5
10002,510750,4
10002,507150,4
10002,506045,2
10002,505800,6
10002,505667,4
10002,504934,2
10002,504450,2
10002,504450,6
10002,504000,2
10002,500400,5
10002,499950,4
10002,499500,4
10002,499050,11
10002,498600,5
10002,498600,2
10002,496800,5
10002,496350,4
10002,495900,4
10002,494100,2
10002,493200,4
10002,492300,4
10002,491400,4
10002,490370,4
10002,490090,4
10002,490090,4
10002,490050,4
10002,488122,2
10002,487800,4
10002,487350,4
10002,486900,5
10002,486000,4
10002,484463,4
10002,483449,4
10002,481500,8
10002,481500,2
10002,481214,2
10002,479250,4
10002,478350,4
10002,478110,2
10002,478110,2
10002,477000,4
10002,476591,4
10002,476550,2
10002,475650,5
10002,475650,4
10002,475200,4
10002,474750,4
10002,474647,1
10002,474300,5
10002,473850,5
10002,473850,2
10002,473400,4
10002,472050,4
10002,472050,10
10002,472050,6
10002,471600,6
10002,471150,4
10002,470700,4
10002,469800,4
10002,469800,4
10002,469709,4
10002,469494,4
10002,469350,4
10002,467669,2
10002,466200,4
10002,464616,4
10002,464400,4
10002,463950,8
10002,462688,4
10002,462600,5
10002,460800,4
10002,460800,4
10002,460350,2
10002,459450,4
10002,459000,2
10002,457546,4
10002,455850,4
10002,455850,2
10002,455767,4
10002,455400,6
10002,452474,2
10002,451848,4
10002,451800,6
10002,451800,4
10002,451779,2
10002,451396,4
10002,449731,2
10002,449100,11
10002,448650,4
10002,448344,4
10002,448200,4
10002,446225,4
10002,445703,4
10002,445500,4
10002,445500,10
10002,445500,4
10002,443700,4
10002,443700,6
10002,443250,4
10002,442800,9
10002,441450,4
10002,441000,5
10002,440100,4
10002,438750,8
10002,436472,4
10002,436050,4
10002,435600,4
10002,434700,4
10002,434250,4
10002,432900,5
10002,432893,4
10002,430650,4
10002,430200,4
10002,430200,8
10002,429750,4
10002,429663,4
10002,429074,4
10002,428850,4
10002,428084,4
10002,428084,4
10002,427950,6
10002,427500,5
10002,426600,6
10002,426600,10
10002,426150,4
10002,425250,9
10002,424350,4
10002,423578,2
10002,423000,2
10002,422500,4
10002,419850,8
10002,419729,5
10002,417600,6
10002,416250,4
10002,415800,6
10002,415350,2
10002,414450,11
10002,414000,6
10002,413100,4
10002,412200,5
10002,411750,7
10002,410850,2
10002,409950,2
10002,409500,4
10002,407323,4
10002,406350,5
10002,406350,4
10002,405600,4
10002,405000,4
10002,403650,4
10002,401850,3
10002,400950,4
10002,400402,4
10002,400050,4
10002,397922,4
10002,397350,4
10002,396900,4
10002,396900,4
10002,395550,4
10002,395100,8
10002,394650,2
10002,394200,4
10002,393288,4
10002,392301,4
10002,391950,2
10002,391950,5
10002,390600,4
10002,390600,9
10002,389700,2
10002,389529,2
10002,388350,4
10002,387900,2
10002,387450,6
10002,386072,2
10002,385650,8
10002,385573,4
10002,385200,4
10002,384750,4
10002,384750,2
10002,384300,4
10002,383850,6
10002,380432,4
10002,380250,4
10002,380250,5
10002,378900,10
10002,377013,4
10002,376994,4
10002,376200,8
10002,374850,2
10002,373500,2
10002,373500,8
10002,373050,6
10002,372720,4
10002,372150,8
10002,372150,8
10002,371130,4
10002,368111,4
10002,367777,4
10002,367393,4
10002,367200,8
10002,366750,4
10002,366750,4
10002,366300,2
10002,364950,2
10002,364050,5
10002,363600,4
10002,361350,8
10002,361261,4
10002,360000,4
10002,359868,4
10002,359746,4
10002,359550,4
10002,359100,8
10002,356928,4
10002,356850,2
10002,355914,2
10002,355050,4
10002,354150,4
10002,354150,2
10002,353441,4
10002,353250,5
10002,349342,4
10002,349149,4
10002,347850,6
10002,347830,4
10002,347015,4
10002,347014,4
10002,345600,5
10002,344975,4
10002,344650,4
10002,343350,5
10002,342900,4
10002,340896,4
10002,340650,4
10002,340588,4
10002,340200,2
10002,339106,4
10002,338850,4
10002,335700,6
10002,334414,4
10002,334414,4
10002,334163,2
10002,333900,4
10002,333450,9
10002,333450,9
10002,332550,4
10002,332100,5
10002,331650,8
10002,331367,2
10002,331051,4
10002,330750,10
10002,330300,6
10002,329850,10
10002,329850,10
10002,329400,5
10002,328950,2
10002,328050,8
10002,325800,8
10002,325800,8
10002,325425,4
10002,325350,4
10002,324000,3
10002,322999,4
10002,322882,4
10002,322650,10
10002,322200,8
10002,321922,4
10002,321100,4
10002,320322,4
10002,319500,5
10002,318740,2
10002,318150,6
10002,313650,10
10002,313401,4
10002,313372,4
10002,312723,4
10002,311850,4
10002,311351,2
10002,310950,4
10002,310500,4
10002,310500,2
10002,309600,5
10002,309600,4
10002,308502,5
10002,308458,4
10002,305550,4
10002,304650,10
10002,302526,4
10002,301950,4
10002,301950,4
10002,300600,8
10002,300600,4
10002,299553,4
10002,298800,8
10002,298175,2
10002,295682,4
10002,294119,2
10002,293627,4
10002,293400,2
10002,292900,4
10002,292896,11
10002,291651,4
10002,291600,5
10002,291150,5
10002,290250,5
10002,288896,4
10002,285829,2
10002,285485,2
10002,284731,4
10002,284153,4
10002,282950,4
10002,281782,4
10002,281495,4
10002,280482,4
10002,279988,2
10002,278799,4
10002,277612,4
10002,277539,4
10002,277245,4
10002,276757,4
10002,276750,4
10002,276348,2
10002,275400,4
10002,274834,4
10002,273986,4
10002,272867,4
10002,272218,4
10002,271800,2
10002,271185,4
10002,270670,4
10002,269837,4
10002,266786,2
10002,264755,4
10002,263968,4
10002,263253,4
10002,261846,4
10002,261645,4
10002,261531,2
10002,260527,2
10002,258300,6
10002,257049,4
10002,257049,4
10002,256950,10
10002,256908,4
10002,255600,2
10002,255306,2
10002,253800,5
10002,253800,5
10002,253350,2
10002,252900,10
10002,252000,11
10002,251100,10
10002,250737,2
10002,250325,4
10002,249444,4
10002,249080,4
10002,248850,5
10002,248400,4
10002,246600,4
10002,245185,4
10002,245005,4
10002,243900,10
10002,243000,4
10002,242907,4
10002,242218,4
10002,242218,2
10002,241126,4
10002,240750,10
10002,239991,4
10002,238050,5
10002,235242,4
10002,234579,2
10002,234579,2
10002,234089,4
10002,233241,5
10002,233100,8
10002,231972,2
10002,231344,4
10002,230850,5
10002,230630,4
10002,230630,4
10002,228150,2
10002,225000,5
10002,222032,2
10002,218940,2
10002,218867,4
10002,217800,4
10002,217227,4
10002,216450,10
10002,215920,2
10002,215550,9
10002,214485,4
10002,214368,4
10002,214200,11
10002,213629,4
10002,211718,2
10002,210078,2
10002,209700,4
10002,208516,4
10002,206819,4
10002,206698,4
10002,204300,9
10002,204300,11
10002,201800,4
10002,200792,4
10002,200700,8
10002,200250,11
10002,197899,4
10002,197026,4
10002,197020,4
10002,196684,4
10002,193072,4
10002,192142,4
10002,191700,10
10002,190814,4
10002,190350,5
10002,190350,10
10002,190239,2
10002,189000,5
10002,189000,11
10002,188263,2
10002,187948,4
10002,187664,4
10002,187664,4
10002,187650,10
10002,187200,9
10002,186854,4
10002,186809,4
10002,185203,4
10002,184893,4
10002,182700,8
10002,182449,2
10002,180446,4
10002,180000,11
10002,178737,4
10002,178276,4
10002,177300,10
10002,176296,4
10002,173250,5
10002,172803,2
10002,172376,4
10002,172025,4
10002,170550,5
10002,168936,2
10002,168125,4
10002,167081,2
10002,166972,4
10002,163800,4
10002,162436,1
10002,160160,4
10002,156384,4
10002,156384,2
10002,156071,2
10002,154428,4
10002,153994,4
10002,153827,4
10002,153753,4
10002,152686,4
10002,151433,4
10002,151153,2
10002,149494,2
10002,148565,2
10002,146250,11
10002,144900,11
10002,144803,4
10002,143100,9
10002,142309,2
10002,142200,5
10002,140747,4
10002,139798,4
10002,139228,4
10002,136907,4
10002,135149,2
10002,135001,4
10002,134460,11
10002,133727,2
10002,132939,2
10002,130500,9
10002,130189,4
10002,129483,4
10002,129259,4
10002,128924,4
10002,127676,2
10002,127192,4
10002,126000,11
10002,124538,4
10002,122987,2
10002,121598,2
10002,120960,4
10002,119892,2
10002,118157,4
10002,117770,4
10002,116461,4
10002,115671,2
10002,114683,4
10002,114683,2
10002,114683,2
10002,114000,4
10002,113331,2
10002,112944,2
10002,112556,2
10002,112073,2
10002,110140,4
10002,108900,10
10002,108021,2
10002,103950,9
10002,103680,1
10002,103324,2
10002,102416,2
10002,102168,4
10002,100742,4
10002,100350,10
10002,99900,10
10002,99041,4
10002,98898,4
10002,96750,10
10002,96749,4
10002,96535,4
10002,96494,4
10002,93828,2
10002,91196,2
10002,90900,10
10002,89311,1
10002,87091,4
10002,86592,1
10002,86167,4
10002,84445,2
10002,84256,1
10002,79028,2
10002,78486,4
10002,78192,4
10002,78192,2
10002,78192,4
10002,78192,2
10002,73149,4
10002,72976,4
10002,72920,2
10002,69894,4
10002,69022,2
10002,68710,4
10002,68306,4
10002,66271,1
10002,63708,2
10002,62813,1
10002,62550,2
10002,62031,4
10002,61490,2
10002,57392,4
10002,55117,4
10002,54328,4
10002,53506,4
10002,52127,2
10002,51254,4
10002,51145,4
10002,51036,4
10002,49389,4
10002,48267,2
10002,47888,4
10002,46190,2
10002,41811,4
10002,41472,4
10002,39358,1
10002,37612,4
10002,33336,2
10002,32616,4
10002,30770,4
10002,30585,4
10002,24264,4
10002,17820,11
10002,12312,11
10002,4536,11
10002,4050,11
10002,2592,11
10002,1296,11
10002,900,11
10002,551,11
10002,0,4
10002,0,7
10002,0,5
10002,0,11
